month,part_id,category,qty_on_hand,qty_on_order,unit_cost,total_value
2025-09-01,PT0040,Raw Material,624,1950,20.61,12860.64
2025-10-01,PT0001,WIP,1161,1431,275.37,319704.57
2025-10-01,PT0002,MRO,2270,387,74.11,168229.7
2025-10-01,PT0003,Raw Material,4086,964,357.59,1461112.74
2025-10-01,PT0004,MRO,1963,1358,300.46,589802.98
2025-10-01,PT0005,MRO,4208,136,222.29,935396.32
2025-10-01,PT0006,Raw Material,4233,1415,240.45,1017824.85
2025-10-01,PT0007,WIP,490,1030,123.82,60671.8
2025-10-01,PT0008,Packaging,2986,170,384.82,1149072.52
2025-10-01,PT0009,WIP,845,727,94.66,79987.7
2025-10-01,PT0010,MRO,498,1150,280.58,139728.84
2025-10-01,PT0011,WIP,3591,789,326.66,1173036.06
2025-10-01,PT0012,Raw Material,3223,1316,402.31,1296645.13
2025-10-01,PT0013,WIP,3705,1692,10.29,38124.45
2025-10-01,PT0014,WIP,2715,1502,287.0,779205.0
2025-10-01,PT0015,Raw Material,3174,1319,330.22,1048118.28
2025-10-01,PT0016,MRO,4655,1876,30.46,141791.3
2025-10-01,PT0017,MRO,3517,1589,461.41,1622778.97
2025-10-01,PT0018,Raw Material,213,1135,474.17,100998.21
2025-10-01,PT0019,Finished Goods,2010,1279,3.29,6612.9
2025-10-01,PT0020,Raw Material,1528,1348,360.65,551073.2
2025-10-01,PT0021,MRO,4010,443,191.2,766712.0
2025-10-01,PT0022,MRO,4380,854,12.46,54574.8
2025-10-01,PT0023,WIP,1743,447,430.95,751145.85
2025-10-01,PT0024,Packaging,2888,90,289.84,837057.92
2025-10-01,PT0025,MRO,3362,1316,191.18,642747.16
2025-10-01,PT0026,MRO,2838,725,209.11,593454.18
2025-10-01,PT0027,Raw Material,267,1328,256.36,68448.12
2025-10-01,PT0028,Raw Material,448,1390,166.43,74560.64
2025-10-01,PT0029,Packaging,1836,88,28.24,51848.64
2025-10-01,PT0030,MRO,1580,738,304.42,480983.6
2025-10-01,PT0031,Raw Material,4887,1559,336.31,1643546.97
2025-10-01,PT0032,Packaging,2929,1999,402.71,1179537.59
2025-10-01,PT0033,Finished Goods,2466,638,432.47,1066471.02
2025-10-01,PT0034,Raw Material,2408,1586,284.78,685750.24
2025-10-01,PT0035,Raw Material,2190,432,409.84,897549.6
2025-10-01,PT0036,MRO,444,761,34.26,15211.44
2025-10-01,PT0037,Raw Material,4934,1301,339.85,1676819.9
2025-10-01,PT0038,Packaging,396,901,296.83,117544.68
2025-10-01,PT0039,MRO,1013,1561,46.99,47600.87
2025-10-01,PT0040,Packaging,2593,1251,55.36,143548.48
2025-11-01,PT0001,Packaging,4091,1068,104.06,425709.46
2025-11-01,PT0002,Finished Goods,1991,274,296.78,590888.98
2025-11-01,PT0003,Raw Material,2336,1154,219.59,512962.24
2025-11-01,PT0004,Raw Material,3967,891,472.5,1874407.5
2025-11-01,PT0005,MRO,240,1984,163.1,39144.0
2025-11-01,PT0006,Raw Material,4094,694,137.15,561492.1
2025-11-01,PT0007,WIP,911,680,358.49,326584.39
2025-11-01,PT0008,MRO,1133,1829,173.51,196586.83
2025-11-01,PT0009,WIP,479,1466,302.03,144672.37
2025-11-01,PT0010,Packaging,4628,806,122.06,564893.68
2025-11-01,PT0011,Raw Material,4827,120,440.22,2124941.94
2025-11-01,PT0012,WIP,2434,1137,207.32,504616.88
2025-11-01,PT0013,MRO,2999,1807,215.82,647244.18
2025-11-01,PT0014,MRO,3058,1747,230.23,704043.34
2025-11-01,PT0015,WIP,2712,1930,375.0,1017000.0
2025-11-01,PT0016,Raw Material,2084,529,431.25,898725.0
2025-11-01,PT0017,MRO,4952,1913,139.75,692042.0
2025-11-01,PT0018,WIP,4294,214,242.05,1039362.7
2025-11-01,PT0019,WIP,4520,91,29.87,135012.4
2025-11-01,PT0020,Raw Material,4471,182,102.61,458769.31
2025-11-01,PT0021,Raw Material,2090,1298,58.31,121867.9
2025-11-01,PT0022,WIP,95,1029,389.56,37008.2
2025-11-01,PT0023,WIP,2156,1856,411.21,886568.76
2025-11-01,PT0024,Raw Material,3367,19,394.65,1328786.55
2025-11-01,PT0025,Packaging,251,1181,333.19,83630.69
2025-11-01,PT0026,MRO,4311,1095,170.17,733602.87
2025-11-01,PT0027,Finished Goods,3331,816,57.39,191166.09
2025-11-01,PT0028,Raw Material,4135,1802,273.91,1132617.85
2025-11-01,PT0029,MRO,2227,1834,128.3,285724.1
2025-11-01,PT0030,Packaging,1879,1605,25.65,48196.35
2025-11-01,PT0031,Packaging,3315,1469,141.91,470431.65
2025-11-01,PT0032,Raw Material,1207,256,211.99,255871.93
2025-11-01,PT0033,WIP,3686,270,477.85,1761355.1
2025-11-01,PT0034,MRO,2839,550,53.0,150467.0
2025-11-01,PT0035,Raw Material,3175,39,84.22,267398.5
2025-11-01,PT0036,WIP,2526,1743,254.96,644028.96
2025-11-01,PT0037,MRO,2762,1197,174.13,480947.06
2025-11-01,PT0038,WIP,4395,1203,438.12,1925537.4
2025-11-01,PT0039,Finished Goods,4204,1655,187.33,787535.32
2025-11-01,PT0040,MRO,4769,1838,438.31,2090300.39
2025-12-01,PT0001,WIP,4842,921,412.53,1997470.26
2025-12-01,PT0002,Finished Goods,569,1090,172.47,98135.43
2025-12-01,PT0003,Raw Material,4482,602,87.53,392309.46
2025-12-01,PT0004,Packaging,740,1607,215.23,159270.2
2025-12-01,PT0005,Finished Goods,1883,1498,149.02,280604.66
2025-12-01,PT0006,WIP,3664,1851,325.59,1192961.76
2025-12-01,PT0007,WIP,353,1270,184.76,65220.28
2025-12-01,PT0008,Raw Material,3641,695,249.58,908720.78
2025-12-01,PT0009,WIP,3882,1234,377.84,1466774.88
2025-12-01,PT0010,Finished Goods,1820,214,216.14,393374.8
2025-12-01,PT0011,Packaging,2138,368,347.65,743275.7
2025-12-01,PT0012,Packaging,1348,584,10.24,13803.52
2025-12-01,PT0013,Packaging,4041,1100,82.57,333665.37
2025-12-01,PT0014,Finished Goods,1710,604,78.29,133875.9
2025-12-01,PT0015,MRO,692,649,352.04,243611.68
2025-12-01,PT0016,Raw Material,1357,228,383.43,520314.51
2025-12-01,PT0017,MRO,87,1680,239.86,20867.82
2025-12-01,PT0018,Packaging,3399,90,451.89,1535974.11
2025-12-01,PT0019,Raw Material,3549,1789,12.02,42658.98
2025-12-01,PT0020,Finished Goods,3701,1028,246.49,912259.49
2025-12-01,PT0021,WIP,1110,1505,342.99,380718.9
2025-12-01,PT0022,Finished Goods,3003,1131,411.43,1235524.29
2025-12-01,PT0023,WIP,1840,1140,367.01,675298.4
2025-12-01,PT0024,Finished Goods,390,1286,123.39,48122.1
2025-12-01,PT0025,Finished Goods,2808,36,350.82,985102.56
2025-12-01,PT0026,WIP,4559,817,427.71,1949929.89
2025-12-01,PT0027,WIP,1676,1528,256.78,430363.28
2025-12-01,PT0028,Finished Goods,3245,1234,184.41,598410.45
2025-12-01,PT0029,Raw Material,2159,602,254.93,550393.87
2025-12-01,PT0030,Packaging,406,281,258.74,105048.44
2025-12-01,PT0031,Packaging,2759,461,345.62,953565.58
2025-12-01,PT0032,WIP,1876,1773,334.14,626846.64
2025-12-01,PT0033,Raw Material,1699,45,168.75,286706.25
2025-12-01,PT0034,MRO,4972,1634,10.54,52404.88
2025-12-01,PT0035,Raw Material,2437,1444,300.67,732732.79
2025-12-01,PT0036,Packaging,4280,870,338.33,1448052.4
2025-12-01,PT0037,Raw Material,558,1055,39.03,21778.74
2025-12-01,PT0038,WIP,2005,1904,442.55,887312.75
2025-12-01,PT0039,Finished Goods,627,367,393.02,246423.54
2025-12-01,PT0040,Packaging,4988,1322,257.17,1282763.96
2026-01-01,PT0001,Finished Goods,762,1040,169.96,129509.52
2026-01-01,PT0002,WIP,4114,1147,98.66,405887.24
2026-01-01,PT0003,Packaging,4075,1541,54.63,222617.25
2026-01-01,PT0004,Finished Goods,2917,48,72.32,210957.44
2026-01-01,PT0005,MRO,2577,455,389.84,1004617.68
2026-01-01,PT0006,Packaging,425,1680,409.81,174169.25
2026-01-01,PT0007,WIP,537,1331,289.51,155466.87
2026-01-01,PT0008,Raw Material,3554,915,216.38,769014.52
2026-01-01,PT0009,MRO,2786,1,420.91,1172655.26
2026-01-01,PT0010,Raw Material,1607,1990,377.55,606722.85
2026-01-01,PT0011,Finished Goods,3193,1460,236.11,753899.23
2026-01-01,PT0012,Raw Material,3265,1758,317.24,1035788.6
2026-01-01,PT0013,MRO,3237,139,103.33,334479.21
2026-01-01,PT0014,Finished Goods,2124,966,89.72,190565.28
2026-01-01,PT0015,Finished Goods,2968,1565,43.29,128484.72
2026-01-01,PT0016,Raw Material,1884,306,403.45,760099.8
2026-01-01,PT0017,Packaging,3455,1451,154.96,535386.8
2026-01-01,PT0018,Raw Material,4214,1804,311.91,1314388.74
2026-01-01,PT0019,WIP,2216,1336,466.06,1032788.96
2026-01-01,PT0020,WIP,4520,700,203.5,919820.0
2026-01-01,PT0021,Raw Material,1376,1424,216.54,297959.04
2026-01-01,PT0022,MRO,4108,970,331.17,1360446.36
2026-01-01,PT0023,WIP,3218,139,31.53,101463.54
2026-01-01,PT0024,Finished Goods,3253,60,422.47,1374294.91
2026-01-01,PT0025,Raw Material,2138,1568,240.18,513504.84
2026-01-01,PT0026,Raw Material,2561,52,289.81,742203.41
2026-01-01,PT0027,Raw Material,4868,317,32.13,156408.84
2026-01-01,PT0028,Finished Goods,4234,1618,201.44,852896.96
2026-01-01,PT0029,WIP,2753,1898,439.13,1208924.89
2026-01-01,PT0030,Packaging,3544,1697,318.43,1128515.92
2026-01-01,PT0031,WIP,2093,1281,217.75,455750.75
2026-01-01,PT0032,Packaging,3970,783,231.14,917625.8
2026-01-01,PT0033,Finished Goods,1148,459,128.29,147276.92
2026-01-01,PT0034,Finished Goods,3909,1560,455.52,1780627.68
2026-01-01,PT0035,Raw Material,987,1814,139.11,137301.57
2026-01-01,PT0036,WIP,103,1596,220.45,22706.35
2026-01-01,PT0037,WIP,1388,856,259.05,359561.4
2026-01-01,PT0038,Finished Goods,3585,1974,387.36,1388685.6
2026-01-01,PT0039,Finished Goods,1874,1870,89.75,168191.5
2026-01-01,PT0040,MRO,3232,366,233.46,754542.72
2026-02-01,PT0001,MRO,2112,698,180.95,382166.4
2026-02-01,PT0002,Finished Goods,2548,1196,9.2,23441.6
2026-02-01,PT0003,Packaging,4739,505,367.26,1740445.14
2026-02-01,PT0004,Packaging,2982,674,219.11,653386.02
2026-02-01,PT0005,WIP,2494,1286,195.17,486753.98
2026-02-01,PT0006,WIP,452,1753,89.93,40648.36
2026-02-01,PT0007,Packaging,325,679,128.92,41899.0
2026-02-01,PT0008,Finished Goods,4104,1772,429.72,1763570.88
2026-02-01,PT0009,MRO,1695,1249,175.26,297065.7
2026-02-01,PT0010,Raw Material,4655,1492,35.34,164507.7
2026-02-01,PT0011,MRO,1396,1709,188.31,262880.76
2026-02-01,PT0012,MRO,2016,1047,32.63,65782.08
2026-02-01,PT0013,Packaging,1252,1773,162.29,203187.08
2026-02-01,PT0014,Packaging,2943,1575,219.98,647401.14
2026-02-01,PT0015,Packaging,2233,460,115.09,256995.97
2026-02-01,PT0016,Raw Material,4825,1269,65.93,318112.25
2026-02-01,PT0017,MRO,2016,1124,436.07,879117.12
2026-02-01,PT0018,Finished Goods,1497,1644,152.43,228187.71
2026-02-01,PT0019,Finished Goods,2176,1679,31.78,69153.28
2026-02-01,PT0020,Packaging,2520,1431,371.44,936028.8
2026-02-01,PT0021,MRO,3205,1438,251.26,805288.3
2026-02-01,PT0022,Packaging,4620,1303,345.68,1597041.6
2026-02-01,PT0023,Packaging,3747,820,25.06,93899.82
2026-02-01,PT0024,WIP,2138,1921,431.14,921777.32
2026-02-01,PT0025,WIP,2567,899,237.79,610406.93
2026-02-01,PT0026,MRO,2925,912,52.49,153533.25
2026-02-01,PT0027,Packaging,3985,1601,222.57,886941.45
2026-02-01,PT0028,Packaging,3381,251,43.55,147242.55
2026-02-01,PT0029,MRO,4054,433,78.18,316941.72
2026-02-01,PT0030,MRO,752,480,452.39,340197.28
2026-02-01,PT0031,Packaging,1667,129,351.1,585283.7
2026-02-01,PT0032,Finished Goods,1815,1855,12.18,22106.7
2026-02-01,PT0033,Raw Material,1011,814,277.12,280168.32
2026-02-01,PT0034,MRO,1035,868,202.93,210032.55
2026-02-01,PT0035,WIP,3303,1264,152.42,503443.26
2026-02-01,PT0036,Packaging,4778,1316,254.71,1217004.38
2026-02-01,PT0037,MRO,3271,352,233.87,764988.77
2026-02-01,PT0038,Raw Material,1525,639,244.82,373350.5
2026-02-01,PT0039,MRO,1535,257,277.28,425624.8
2026-02-01,PT0040,Finished Goods,4572,867,240.87,1101257.64
2026-03-01,PT0001,MRO,3784,209,22.97,86918.48
2026-03-01,PT0002,MRO,803,1306,408.81,328274.43
2026-03-01,PT0003,Finished Goods,4725,735,252.83,1194621.75
2026-03-01,PT0004,MRO,2785,934,296.67,826225.95
2026-03-01,PT0005,Packaging,1463,393,181.32,265271.16
2026-03-01,PT0006,Finished Goods,4945,1029,483.35,2390165.75
2026-03-01,PT0007,Raw Material,262,1607,475.87,124677.94
2026-03-01,PT0008,Packaging,624,456,93.74,58493.76
2026-03-01,PT0009,MRO,2844,551,117.9,335307.6
2026-03-01,PT0010,WIP,3968,1704,482.89,1916107.52
2026-03-01,PT0011,Raw Material,2883,1793,467.66,1348263.78
2026-03-01,PT0012,Finished Goods,1571,1756,252.38,396488.98
2026-03-01,PT0013,WIP,4615,231,460.21,2123869.15
2026-03-01,PT0014,Packaging,3692,188,163.29,602866.68
2026-03-01,PT0015,Packaging,3744,1685,469.54,1757957.76
2026-03-01,PT0016,Raw Material,3917,1337,212.28,831500.76
2026-03-01,PT0017,MRO,1667,1693,473.01,788507.67
2026-03-01,PT0018,Raw Material,3254,1846,103.6,337114.4
2026-03-01,PT0019,Finished Goods,4584,402,153.38,703093.92
2026-03-01,PT0020,WIP,2474,330,195.62,483963.88
2026-03-01,PT0021,Finished Goods,116,1751,158.06,18334.96
2026-03-01,PT0022,WIP,2055,497,466.18,957999.9
2026-03-01,PT0023,WIP,775,67,395.91,306830.25
2026-03-01,PT0024,Raw Material,2506,1429,79.94,200329.64
2026-03-01,PT0025,MRO,4930,141,220.18,1085487.4
2026-03-01,PT0026,Finished Goods,2984,1738,282.02,841547.68
2026-03-01,PT0027,Packaging,3728,965,370.63,1381708.64
2026-03-01,PT0028,Raw Material,3982,3,114.67,456615.94
2026-03-01,PT0029,Finished Goods,1081,757,209.3,226253.3
2026-03-01,PT0030,Packaging,386,137,97.16,37503.76
2026-03-01,PT0031,Finished Goods,1822,675,389.28,709268.16
2026-03-01,PT0032,Finished Goods,1630,1608,181.46,295779.8
2026-03-01,PT0033,MRO,4230,1055,424.59,1796015.7
2026-03-01,PT0034,WIP,3601,481,213.33,768201.33
2026-03-01,PT0035,MRO,2510,1370,307.78,772527.8
2026-03-01,PT0036,Finished Goods,4797,1039,349.59,1676983.23
2026-03-01,PT0037,Raw Material,3357,1906,17.15,57572.55
2026-03-01,PT0038,WIP,3429,1760,365.14,1252065.06
2026-03-01,PT0039,MRO,4674,285,369.86,1728725.64
2026-03-01,PT0040,Raw Material,238,562,184.41,43889.58
2026-04-01,PT0001,WIP,4805,603,421.09,2023337.45
2026-04-01,PT0002,WIP,1198,1548,299.72,359064.56
2026-04-01,PT0003,Raw Material,1482,545,45.72,67757.04
2026-04-01,PT0004,MRO,1790,1315,129.23,231321.7
2026-04-01,PT0005,Finished Goods,4982,1359,26.69,132969.58
2026-04-01,PT0006,MRO,1438,122,263.77,379301.26
2026-04-01,PT0007,Packaging,1746,1029,281.88,492162.48
2026-04-01,PT0008,MRO,1022,193,67.34,68821.48
2026-04-01,PT0009,WIP,1815,1047,451.73,819889.95
2026-04-01,PT0010,WIP,4189,393,351.49,1472391.61
2026-04-01,PT0011,Packaging,4930,1802,367.61,1812317.3
2026-04-01,PT0012,Raw Material,71,1599,53.09,3769.39
2026-04-01,PT0013,Finished Goods,2491,1003,302.46,753427.86
2026-04-01,PT0014,MRO,4627,1540,40.44,187115.88
2026-04-01,PT0015,Raw Material,3230,1050,351.4,1135022.0
2026-04-01,PT0016,Raw Material,362,635,460.88,166838.56
2026-04-01,PT0017,Raw Material,2726,1397,5.46,14883.96
2026-04-01,PT0018,Finished Goods,4316,34,422.36,1822905.76
2026-04-01,PT0019,Raw Material,1693,242,390.36,660879.48
2026-04-01,PT0020,Finished Goods,2018,852,104.42,210719.56
2026-04-01,PT0021,Raw Material,4093,536,444.33,1818642.69
2026-04-01,PT0022,WIP,932,245,92.13,85865.16
2026-04-01,PT0023,Finished Goods,2772,1268,130.88,362799.36
2026-04-01,PT0024,Packaging,721,1553,65.25,47045.25
2026-04-01,PT0025,MRO,932,1221,289.7,270000.4
2026-04-01,PT0026,MRO,436,1233,408.98,178315.28
2026-04-01,PT0027,Raw Material,2448,134,115.86,283625.28
2026-04-01,PT0028,MRO,2646,1954,312.96,828092.16
2026-04-01,PT0029,Packaging,3069,1175,64.66,198441.54
2026-04-01,PT0030,Finished Goods,1721,1610,264.03,454395.63
2026-04-01,PT0031,MRO,4719,55,14.59,68850.21
2026-04-01,PT0032,Raw Material,4308,27,205.41,884906.28
2026-04-01,PT0033,Raw Material,2837,1830,367.43,1042398.91
2026-04-01,PT0034,WIP,3460,36,480.19,1661457.4
2026-04-01,PT0035,Packaging,1772,1246,188.26,333596.72
2026-04-01,PT0036,Finished Goods,1652,1341,178.09,294204.68
2026-04-01,PT0037,Finished Goods,4087,425,434.27,1774861.49
2026-04-01,PT0038,WIP,4829,847,30.88,149119.52
2026-04-01,PT0039,Raw Material,3094,402,458.91,1419867.54
2026-04-01,PT0040,Finished Goods,287,734,99.7,28613.9
2026-05-01,PT0001,WIP,2867,1976,88.9,254876.3
2026-05-01,PT0002,MRO,2575,1386,361.97,932072.75
2026-05-01,PT0003,Packaging,4650,1324,266.33,1238434.5
2026-05-01,PT0004,Packaging,2511,1220,10.91,27395.01
2026-05-01,PT0005,MRO,3423,565,23.35,79927.05
2026-05-01,PT0006,Packaging,2757,660,428.78,1182146.46
2026-05-01,PT0007,Finished Goods,846,1399,476.11,402789.06
2026-05-01,PT0008,MRO,1772,333,277.61,491924.92
2026-05-01,PT0009,Finished Goods,2777,1827,17.74,49263.98
2026-05-01,PT0010,MRO,2419,204,367.62,889272.78
2026-05-01,PT0011,Raw Material,4684,419,442.38,2072107.92
2026-05-01,PT0012,Finished Goods,854,1283,98.53,84144.62
2026-05-01,PT0013,Raw Material,4794,150,115.62,554282.28
2026-05-01,PT0014,MRO,3329,1019,395.41,1316319.89
2026-05-01,PT0015,MRO,3001,317,334.08,1002574.08
2026-05-01,PT0016,Raw Material,2771,1385,476.45,1320242.95
2026-05-01,PT0017,Packaging,3152,1086,412.86,1301334.72
2026-05-01,PT0018,Raw Material,1599,1241,128.51,205487.49
2026-05-01,PT0019,Finished Goods,164,66,72.17,11835.88
2026-05-01,PT0020,Packaging,4400,1202,329.1,1448040.0
2026-05-01,PT0021,WIP,4472,1696,160.07,715833.04
2026-05-01,PT0022,Finished Goods,1687,1246,236.06,398233.22
2026-05-01,PT0023,Packaging,3967,48,24.25,96199.75
2026-05-01,PT0024,WIP,1738,1539,220.68,383541.84
2026-05-01,PT0025,Raw Material,3066,1980,76.52,234610.32
2026-05-01,PT0026,Packaging,3404,1160,383.73,1306216.92
2026-05-01,PT0027,Finished Goods,1731,1417,253.09,438098.79
2026-05-01,PT0028,Raw Material,4313,939,222.96,961626.48
2026-05-01,PT0029,Packaging,1597,524,39.96,63816.12
2026-05-01,PT0030,Raw Material,2909,1415,351.25,1021786.25
2026-05-01,PT0031,Raw Material,166,654,448.43,74439.38
2026-05-01,PT0032,Raw Material,4584,206,361.3,1656199.2
2026-05-01,PT0033,WIP,3214,153,345.28,1109729.92
2026-05-01,PT0034,MRO,69,76,426.44,29424.36
2026-05-01,PT0035,Finished Goods,2981,623,250.85,747783.85
2026-05-01,PT0036,Raw Material,1157,1396,351.7,406916.9
2026-05-01,PT0037,WIP,4197,1894,323.58,1358065.26
2026-05-01,PT0038,Raw Material,4823,582,6.55,31590.65
2026-05-01,PT0039,Finished Goods,2727,1810,82.31,224459.37
2026-05-01,PT0040,WIP,3205,299,340.11,1090052.55
2026-06-01,PT0001,Finished Goods,3583,160,408.7,1464372.1
2026-06-01,PT0002,Finished Goods,1322,1358,132.26,174847.72
2026-06-01,PT0003,Packaging,551,128,264.05,145491.55
2026-06-01,PT0004,Raw Material,1108,248,297.86,330028.88
2026-06-01,PT0005,Finished Goods,2145,220,72.78,156113.1
2026-06-01,PT0006,MRO,947,226,391.54,370788.38
2026-06-01,PT0007,Raw Material,2572,1054,429.43,1104493.96
2026-06-01,PT0008,WIP,359,1226,78.52,28188.68
2026-06-01,PT0009,MRO,1160,1907,364.11,422367.6
2026-06-01,PT0010,MRO,1129,252,394.95,445898.55
2026-06-01,PT0011,MRO,3432,1462,397.09,1362812.88
2026-06-01,PT0012,Packaging,771,1877,146.56,112997.76
2026-06-01,PT0013,Raw Material,576,337,3.39,1952.64
2026-06-01,PT0014,WIP,237,251,108.29,25664.73
2026-06-01,PT0015,MRO,3175,690,221.92,704596.0
2026-06-01,PT0016,Finished Goods,3246,1332,304.37,987985.02
2026-06-01,PT0017,MRO,1579,453,439.49,693954.71
2026-06-01,PT0018,Packaging,1624,795,353.27,573710.48
2026-06-01,PT0019,Packaging,2453,493,150.84,370010.52
2026-06-01,PT0020,Finished Goods,1441,358,138.35,199362.35
2026-06-01,PT0021,Packaging,4036,540,13.42,54163.12
2026-06-01,PT0022,Packaging,2620,409,312.82,819588.4
2026-06-01,PT0023,Packaging,4730,1594,327.67,1549879.1
2026-06-01,PT0024,Raw Material,3058,15,167.87,513346.46
2026-06-01,PT0025,Packaging,2264,331,370.79,839468.56
2026-06-01,PT0026,Packaging,3621,1112,311.82,1129100.22
2026-06-01,PT0027,WIP,2764,1950,194.17,536685.88
2026-06-01,PT0028,MRO,752,53,239.81,180337.12
2026-06-01,PT0029,Packaging,3874,587,239.15,926467.1
2026-06-01,PT0030,Raw Material,3103,1193,462.53,1435230.59
2026-06-01,PT0031,Raw Material,2915,1517,444.64,1296125.6
2026-06-01,PT0032,MRO,4740,1042,439.25,2082045.0
2026-06-01,PT0033,Raw Material,2803,186,182.53,511631.59
2026-06-01,PT0034,Packaging,2976,1470,153.03,455417.28
2026-06-01,PT0035,Finished Goods,3524,524,83.3,293549.2
2026-06-01,PT0036,WIP,1201,282,304.99,366292.99
2026-06-01,PT0037,Raw Material,1100,1129,235.99,259589.0
2026-06-01,PT0038,Finished Goods,4346,982,70.8,307696.8
2026-06-01,PT0039,WIP,539,1358,275.85,148683.15
2026-06-01,PT0040,WIP,1319,1264,13.35,17608.65
2026-07-01,PT0001,Raw Material,3809,352,313.01,1192255.09
2026-07-01,PT0002,MRO,921,1338,154.18,141999.78
2026-07-01,PT0003,WIP,1242,67,349.41,433967.22
2026-07-01,PT0004,Finished Goods,4069,1056,304.12,1237464.28
2026-07-01,PT0005,Raw Material,2050,218,478.99,981929.5
2026-07-01,PT0006,Finished Goods,3160,280,177.6,561216.0
2026-07-01,PT0007,Finished Goods,1841,123,112.09,206357.69
2026-07-01,PT0008,WIP,585,449,137.9,80671.5
2026-07-01,PT0009,Raw Material,976,431,9.84,9603.84
2026-07-01,PT0010,Raw Material,2526,1705,138.42,349648.92
2026-07-01,PT0011,Finished Goods,2360,508,91.72,216459.2
2026-07-01,PT0012,MRO,4163,1388,312.36,1300354.68
2026-07-01,PT0013,Raw Material,3091,687,467.88,1446217.08
2026-07-01,PT0014,Packaging,1140,1825,69.13,78808.2
2026-07-01,PT0015,MRO,242,1930,468.49,113374.58
2026-07-01,PT0016,WIP,2554,1153,208.73,533096.42
2026-07-01,PT0017,MRO,3925,1254,195.26,766395.5
2026-07-01,PT0018,Packaging,4294,1918,357.63,1535663.22
2026-07-01,PT0019,MRO,2929,825,338.24,990704.96
2026-07-01,PT0020,Packaging,2554,159,212.89,543721.06
2026-07-01,PT0021,Raw Material,176,1749,104.64,18416.64
2026-07-01,PT0022,MRO,2425,1265,335.9,814557.5
2026-07-01,PT0023,Packaging,1425,1434,186.0,265050.0
2026-07-01,PT0024,MRO,1606,445,343.41,551516.46
2026-07-01,PT0025,Packaging,265,1936,200.75,53198.75
2026-07-01,PT0026,Raw Material,918,1261,216.2,198471.6
2026-07-01,PT0027,Finished Goods,440,1347,243.32,107060.8
2026-07-01,PT0028,Finished Goods,1099,93,308.89,339470.11
2026-07-01,PT0029,Raw Material,4011,1668,34.37,137858.07
2026-07-01,PT0030,Raw Material,1216,263,355.8,432652.8
2026-07-01,PT0031,Finished Goods,1880,482,452.16,850060.8
2026-07-01,PT0032,WIP,4571,175,103.94,475109.74
2026-07-01,PT0033,Finished Goods,965,832,114.58,110569.7
2026-07-01,PT0034,Raw Material,3376,1512,210.64,711120.64
2026-07-01,PT0035,Packaging,3913,629,426.96,1670694.48
2026-07-01,PT0036,Finished Goods,3435,1192,442.16,1518819.6
2026-07-01,PT0037,MRO,987,229,21.64,21358.68
2026-07-01,PT0038,Packaging,4801,676,483.08,2319267.08
2026-07-01,PT0039,Raw Material,1014,757,384.55,389933.7
2026-07-01,PT0040,MRO,3766,262,265.54,1000023.64
