emp_id,course_id,course_name,completion_date,score
E1254,MFG-002,5S Workplace Organization,2024-11-20,83
E1254,IT-001,Information Security Awareness,2026-04-06,56
E1256,QA-001,Quality Management System,2025-11-28,70
E1256,ENG-001,CAD Software Proficiency,2025-07-25,85
E1256,IT-001,Information Security Awareness,2024-11-03,9
E1256,HR-001,Anti-Harassment Training,2026-02-03,21
E1256,HR-002,Code of Conduct,2026-01-03,95
E1256,FIN-001,Financial Compliance,2025-09-16,100
E1256,EHS-002,Forklift Certification,2024-07-22,92
E1257,QA-001,Quality Management System,2024-10-07,65
E1257,FIN-001,Financial Compliance,2026-04-23,92
E1257,EHS-002,Forklift Certification,2026-03-08,93
E1257,HR-002,Code of Conduct,2026-05-02,77
E1258,HR-001,Anti-Harassment Training,2024-07-16,48
E1258,ENG-001,CAD Software Proficiency,2024-06-04,85
E1258,HR-002,Code of Conduct,2026-02-27,69
E1258,EHS-002,Forklift Certification,2024-05-10,90
E1258,EHS-001,Safety Fundamentals,2025-05-07,0
E1258,FIN-001,Financial Compliance,2026-06-19,87
E1258,MFG-002,5S Workplace Organization,2024-05-21,86
E1258,IT-001,Information Security Awareness,2024-08-20,62
E1258,QA-001,Quality Management System,2024-06-01,94
E1259,IT-001,Information Security Awareness,2025-01-04,55
E1259,MFG-001,Lean Manufacturing Basics,2025-04-03,86
E1259,EHS-002,Forklift Certification,2026-02-14,67
E1259,EHS-001,Safety Fundamentals,2025-01-05,98
E1259,HR-001,Anti-Harassment Training,2026-03-08,60
E1259,QA-001,Quality Management System,2025-06-10,88
E1259,HR-002,Code of Conduct,2025-03-18,34
E1260,QA-001,Quality Management System,2024-06-24,92
E1260,FIN-001,Financial Compliance,2024-06-28,97
E1260,HR-001,Anti-Harassment Training,2024-02-07,36
E1261,HR-001,Anti-Harassment Training,2025-12-11,4
E1261,MFG-002,5S Workplace Organization,2024-11-07,85
E1262,EHS-002,Forklift Certification,2025-07-17,84
E1262,MFG-002,5S Workplace Organization,2024-02-04,95
E1262,QA-001,Quality Management System,2024-03-05,87
E1262,IT-001,Information Security Awareness,2026-01-25,87
E1262,HR-002,Code of Conduct,2024-01-22,43
E1262,FIN-001,Financial Compliance,2025-10-24,75
E1263,QA-001,Quality Management System,2024-12-17,76
E1263,IT-001,Information Security Awareness,2024-05-25,14
E1263,ENG-001,CAD Software Proficiency,2025-12-08,96
E1263,HR-002,Code of Conduct,2025-04-16,90
E1263,EHS-001,Safety Fundamentals,2024-12-24,64
E1263,MFG-002,5S Workplace Organization,2026-02-07,88
E1263,EHS-002,Forklift Certification,2026-06-05,74
E1263,HR-001,Anti-Harassment Training,2024-03-13,4
E1264,HR-002,Code of Conduct,2024-01-13,52
E1264,HR-001,Anti-Harassment Training,2026-03-23,81
E1264,MFG-002,5S Workplace Organization,2024-04-11,83
E1264,EHS-001,Safety Fundamentals,2025-01-17,54
E1264,IT-001,Information Security Awareness,2026-01-10,14
E1264,EHS-002,Forklift Certification,2025-06-09,82
E1265,HR-002,Code of Conduct,2026-03-07,36
E1265,MFG-001,Lean Manufacturing Basics,2025-05-20,73
E1265,EHS-001,Safety Fundamentals,2025-03-09,62
E1265,EHS-002,Forklift Certification,2025-06-10,67
E1265,QA-001,Quality Management System,2024-11-01,100
E1265,ENG-001,CAD Software Proficiency,2024-06-12,98
E1265,IT-001,Information Security Awareness,2025-12-25,75
E1265,HR-001,Anti-Harassment Training,2026-05-12,30
E1266,HR-002,Code of Conduct,2024-01-19,83
E1266,MFG-002,5S Workplace Organization,2024-04-23,84
E1266,EHS-002,Forklift Certification,2024-02-18,99
E1266,EHS-001,Safety Fundamentals,2025-05-24,60
E1266,QA-001,Quality Management System,2024-09-24,74
E1266,IT-001,Information Security Awareness,2024-03-07,53
E1267,IT-001,Information Security Awareness,2026-05-26,2
E1267,ENG-001,CAD Software Proficiency,2024-10-09,97
E1267,MFG-001,Lean Manufacturing Basics,2024-05-02,88
E1267,HR-001,Anti-Harassment Training,2024-12-07,94
E1267,HR-002,Code of Conduct,2025-08-22,68
E1267,EHS-001,Safety Fundamentals,2026-01-06,56
E1267,QA-001,Quality Management System,2026-04-18,89
E1267,FIN-001,Financial Compliance,2025-10-09,81
E1267,EHS-002,Forklift Certification,2024-01-06,96
E1267,MFG-002,5S Workplace Organization,2024-10-23,70
E1268,QA-001,Quality Management System,2024-01-18,80
E1268,ENG-001,CAD Software Proficiency,2025-01-21,79
E1268,IT-001,Information Security Awareness,2025-03-09,6
E1268,HR-001,Anti-Harassment Training,2026-02-27,26
E1268,EHS-002,Forklift Certification,2026-01-01,82
E1268,MFG-002,5S Workplace Organization,2026-05-12,80
E1268,FIN-001,Financial Compliance,2024-12-18,83
E1268,HR-002,Code of Conduct,2026-02-14,78
E1268,EHS-001,Safety Fundamentals,2025-06-02,80
E1268,MFG-001,Lean Manufacturing Basics,2024-06-08,93
E1269,HR-001,Anti-Harassment Training,2024-12-24,88
E1269,IT-001,Information Security Awareness,2025-11-09,80
E1269,EHS-001,Safety Fundamentals,2026-05-18,26
E1269,ENG-001,CAD Software Proficiency,2025-04-11,83
E1269,MFG-001,Lean Manufacturing Basics,2024-10-21,95
E1269,MFG-002,5S Workplace Organization,2025-03-15,77
E1270,MFG-001,Lean Manufacturing Basics,2024-04-19,85
E1270,HR-001,Anti-Harassment Training,2026-02-21,36
E1270,QA-001,Quality Management System,2024-05-06,76
E1270,EHS-001,Safety Fundamentals,2025-11-20,24
E1270,HR-002,Code of Conduct,2024-03-03,54
E1270,EHS-002,Forklift Certification,2024-08-21,85
E1270,FIN-001,Financial Compliance,2024-12-17,79
E1270,MFG-002,5S Workplace Organization,2026-01-20,73
E1271,MFG-002,5S Workplace Organization,2024-05-05,90
E1271,EHS-001,Safety Fundamentals,2026-01-26,1
E1271,EHS-002,Forklift Certification,2024-09-24,81
E1271,FIN-001,Financial Compliance,2026-01-07,79
E1271,ENG-001,CAD Software Proficiency,2025-10-15,80
E1271,MFG-001,Lean Manufacturing Basics,2025-06-16,74
E1271,QA-001,Quality Management System,2024-01-18,82
E1271,IT-001,Information Security Awareness,2026-05-04,2
E1272,EHS-002,Forklift Certification,2025-02-17,86
E1272,ENG-001,CAD Software Proficiency,2024-01-08,75
E1273,MFG-002,5S Workplace Organization,2025-04-22,82
E1273,FIN-001,Financial Compliance,2026-06-27,78
E1273,HR-001,Anti-Harassment Training,2025-03-04,28
E1273,QA-001,Quality Management System,2024-05-12,69
E1273,MFG-001,Lean Manufacturing Basics,2026-03-04,81
E1274,EHS-001,Safety Fundamentals,2025-09-11,76
E1274,HR-001,Anti-Harassment Training,2024-11-14,19
E1274,ENG-001,CAD Software Proficiency,2026-06-10,94
E1275,MFG-001,Lean Manufacturing Basics,2025-12-26,72
E1275,EHS-002,Forklift Certification,2024-03-25,69
E1275,IT-001,Information Security Awareness,2025-03-13,57
E1275,HR-002,Code of Conduct,2026-04-27,8
E1275,FIN-001,Financial Compliance,2024-10-14,98
E1275,HR-001,Anti-Harassment Training,2025-03-03,41
E1276,HR-001,Anti-Harassment Training,2025-07-16,88
E1276,MFG-002,5S Workplace Organization,2025-10-26,90
E1276,MFG-001,Lean Manufacturing Basics,2025-03-26,90
E1276,FIN-001,Financial Compliance,2024-07-14,92
E1277,ENG-001,CAD Software Proficiency,2026-05-25,97
E1277,FIN-001,Financial Compliance,2026-02-23,77
E1277,QA-001,Quality Management System,2024-06-01,78
E1277,IT-001,Information Security Awareness,2024-06-18,60
E1277,MFG-002,5S Workplace Organization,2024-02-02,81
E1277,EHS-002,Forklift Certification,2025-03-10,89
E1277,HR-002,Code of Conduct,2024-09-14,31
E1277,EHS-001,Safety Fundamentals,2024-04-02,95
E1277,MFG-001,Lean Manufacturing Basics,2024-02-23,92
E1278,MFG-002,5S Workplace Organization,2024-12-04,91
E1278,EHS-001,Safety Fundamentals,2026-01-16,76
E1278,FIN-001,Financial Compliance,2024-01-05,86
E1278,HR-001,Anti-Harassment Training,2024-02-08,9
E1279,FIN-001,Financial Compliance,2024-03-16,98
E1279,MFG-002,5S Workplace Organization,2024-12-17,92
E1280,QA-001,Quality Management System,2025-02-05,68
E1280,MFG-002,5S Workplace Organization,2026-01-20,94
E1280,MFG-001,Lean Manufacturing Basics,2024-09-06,70
E1280,HR-002,Code of Conduct,2025-07-22,58
E1280,FIN-001,Financial Compliance,2026-06-27,83
E1280,EHS-001,Safety Fundamentals,2026-05-10,90
E1281,MFG-002,5S Workplace Organization,2025-03-24,76
E1281,HR-001,Anti-Harassment Training,2025-10-02,28
E1281,IT-001,Information Security Awareness,2025-03-27,95
E1281,EHS-001,Safety Fundamentals,2026-05-27,9
E1281,QA-001,Quality Management System,2026-04-16,85
E1282,MFG-002,5S Workplace Organization,2024-02-03,81
E1282,HR-001,Anti-Harassment Training,2026-03-01,30
E1282,EHS-001,Safety Fundamentals,2025-03-18,13
E1282,FIN-001,Financial Compliance,2024-04-20,75
E1282,ENG-001,CAD Software Proficiency,2025-04-18,81
E1282,HR-002,Code of Conduct,2026-01-08,34
E1282,EHS-002,Forklift Certification,2024-10-19,62
E1282,IT-001,Information Security Awareness,2026-04-02,6
E1283,EHS-002,Forklift Certification,2025-07-24,82
E1283,IT-001,Information Security Awareness,2024-12-22,12
E1283,EHS-001,Safety Fundamentals,2025-07-24,64
E1283,HR-001,Anti-Harassment Training,2024-09-26,99
E1283,MFG-002,5S Workplace Organization,2024-01-19,95
E1283,HR-002,Code of Conduct,2025-08-19,4
E1283,FIN-001,Financial Compliance,2025-03-05,96
E1284,EHS-002,Forklift Certification,2025-03-11,78
E1284,FIN-001,Financial Compliance,2025-10-28,88
E1284,HR-002,Code of Conduct,2024-12-25,87
E1284,ENG-001,CAD Software Proficiency,2025-04-07,94
E1284,MFG-001,Lean Manufacturing Basics,2026-01-05,88
E1284,MFG-002,5S Workplace Organization,2026-04-04,95
E1284,IT-001,Information Security Awareness,2024-03-25,39
E1284,HR-001,Anti-Harassment Training,2026-01-16,12
E1284,QA-001,Quality Management System,2025-06-06,83
E1285,EHS-002,Forklift Certification,2024-02-06,89
E1285,IT-001,Information Security Awareness,2025-08-09,97
E1285,MFG-001,Lean Manufacturing Basics,2025-11-05,73
E1285,HR-001,Anti-Harassment Training,2026-04-02,46
E1286,MFG-002,5S Workplace Organization,2026-03-12,72
E1286,FIN-001,Financial Compliance,2026-04-17,89
E1286,HR-001,Anti-Harassment Training,2025-11-02,79
E1286,HR-002,Code of Conduct,2026-01-24,31
E1286,QA-001,Quality Management System,2026-05-01,74
E1286,IT-001,Information Security Awareness,2024-05-13,20
E1287,EHS-002,Forklift Certification,2025-11-18,89
E1287,HR-002,Code of Conduct,2024-02-06,93
E1287,MFG-002,5S Workplace Organization,2024-07-25,83
E1287,QA-001,Quality Management System,2024-07-11,69
E1287,ENG-001,CAD Software Proficiency,2025-06-20,90
E1287,EHS-001,Safety Fundamentals,2024-12-24,60
E1287,HR-001,Anti-Harassment Training,2024-05-15,4
E1287,FIN-001,Financial Compliance,2026-02-16,79
E1288,MFG-001,Lean Manufacturing Basics,2025-08-07,71
E1288,EHS-001,Safety Fundamentals,2024-01-25,87
E1288,MFG-002,5S Workplace Organization,2025-05-09,90
E1288,ENG-001,CAD Software Proficiency,2024-02-05,77
E1288,HR-001,Anti-Harassment Training,2025-07-03,38
E1289,MFG-002,5S Workplace Organization,2025-05-06,76
E1289,ENG-001,CAD Software Proficiency,2025-07-16,90
E1289,HR-002,Code of Conduct,2026-06-26,20
E1289,MFG-001,Lean Manufacturing Basics,2026-04-12,92
E1289,HR-001,Anti-Harassment Training,2026-04-27,1
E1289,EHS-002,Forklift Certification,2026-05-07,64
E1289,EHS-001,Safety Fundamentals,2026-06-19,78
E1289,QA-001,Quality Management System,2024-06-22,85
E1289,IT-001,Information Security Awareness,2024-03-15,18
E1290,MFG-001,Lean Manufacturing Basics,2026-05-04,71
E1290,EHS-002,Forklift Certification,2024-12-07,86
E1290,MFG-002,5S Workplace Organization,2026-05-25,75
E1290,HR-001,Anti-Harassment Training,2026-04-07,44
E1290,IT-001,Information Security Awareness,2024-04-22,73
E1290,EHS-001,Safety Fundamentals,2024-06-27,46
E1290,HR-002,Code of Conduct,2024-05-10,64
E1290,FIN-001,Financial Compliance,2024-12-16,95
E1290,ENG-001,CAD Software Proficiency,2025-07-14,86
E1291,ENG-001,CAD Software Proficiency,2025-03-18,94
E1291,MFG-002,5S Workplace Organization,2024-09-14,82
E1291,MFG-001,Lean Manufacturing Basics,2025-11-23,91
E1291,EHS-001,Safety Fundamentals,2025-11-10,89
E1291,EHS-002,Forklift Certification,2026-01-03,66
E1291,HR-002,Code of Conduct,2024-11-01,78
E1291,IT-001,Information Security Awareness,2025-02-16,95
E1292,EHS-002,Forklift Certification,2024-04-28,90
E1292,QA-001,Quality Management System,2024-06-26,94
E1292,EHS-001,Safety Fundamentals,2025-11-23,100
E1292,MFG-001,Lean Manufacturing Basics,2026-04-01,81
E1292,HR-001,Anti-Harassment Training,2024-09-10,34
E1292,HR-002,Code of Conduct,2026-03-10,53
E1292,FIN-001,Financial Compliance,2026-02-01,88
E1292,ENG-001,CAD Software Proficiency,2024-01-01,79
E1292,IT-001,Information Security Awareness,2025-09-27,94
E1292,MFG-002,5S Workplace Organization,2026-03-11,75
E1293,HR-002,Code of Conduct,2025-03-21,49
E1293,ENG-001,CAD Software Proficiency,2026-02-13,85
E1293,MFG-002,5S Workplace Organization,2026-02-14,77
E1293,EHS-002,Forklift Certification,2024-12-26,68
E1293,IT-001,Information Security Awareness,2026-01-21,73
E1293,FIN-001,Financial Compliance,2025-11-09,92
E1293,EHS-001,Safety Fundamentals,2024-06-07,11
E1293,HR-001,Anti-Harassment Training,2024-01-14,1
E1294,EHS-001,Safety Fundamentals,2025-01-24,93
E1294,ENG-001,CAD Software Proficiency,2024-08-21,95
E1294,EHS-002,Forklift Certification,2025-03-08,74
E1294,IT-001,Information Security Awareness,2025-04-18,31
E1295,IT-001,Information Security Awareness,2025-10-04,13
E1295,EHS-001,Safety Fundamentals,2024-05-09,23
E1295,FIN-001,Financial Compliance,2024-02-16,86
E1295,ENG-001,CAD Software Proficiency,2024-07-04,90
E1295,EHS-002,Forklift Certification,2024-07-03,91
E1295,MFG-002,5S Workplace Organization,2026-01-07,91
E1295,QA-001,Quality Management System,2025-07-11,93
E1295,HR-002,Code of Conduct,2024-03-10,1
E1296,FIN-001,Financial Compliance,2025-08-20,94
E1296,EHS-001,Safety Fundamentals,2026-01-06,66
E1296,EHS-002,Forklift Certification,2026-03-04,72
E1296,HR-001,Anti-Harassment Training,2026-01-18,2
E1297,ENG-001,CAD Software Proficiency,2024-02-24,97
E1297,HR-001,Anti-Harassment Training,2024-05-09,61
E1297,HR-002,Code of Conduct,2024-02-12,90
E1297,MFG-002,5S Workplace Organization,2026-06-10,84
E1297,FIN-001,Financial Compliance,2026-04-14,91
E1297,EHS-001,Safety Fundamentals,2025-04-09,22
E1297,EHS-002,Forklift Certification,2024-11-28,77
E1297,IT-001,Information Security Awareness,2025-02-19,98
E1297,QA-001,Quality Management System,2026-03-06,78
E1297,MFG-001,Lean Manufacturing Basics,2026-04-14,84
E1298,FIN-001,Financial Compliance,2024-10-12,86
E1298,IT-001,Information Security Awareness,2026-01-15,21
E1298,MFG-001,Lean Manufacturing Basics,2024-09-09,88
E1298,ENG-001,CAD Software Proficiency,2025-05-20,95
E1298,EHS-001,Safety Fundamentals,2026-03-13,3
E1298,MFG-002,5S Workplace Organization,2024-03-26,80
E1298,HR-002,Code of Conduct,2025-03-12,31
E1298,EHS-002,Forklift Certification,2024-04-22,83
E1299,HR-001,Anti-Harassment Training,2024-08-19,41
E1299,MFG-001,Lean Manufacturing Basics,2024-09-03,82
E1299,EHS-002,Forklift Certification,2025-10-07,93
E1299,EHS-001,Safety Fundamentals,2024-02-18,35
E1299,FIN-001,Financial Compliance,2026-05-26,96
E1299,MFG-002,5S Workplace Organization,2024-10-21,83
E1299,ENG-001,CAD Software Proficiency,2026-04-11,85
E1300,HR-002,Code of Conduct,2025-07-04,15
E1300,EHS-001,Safety Fundamentals,2025-03-20,41
E1300,QA-001,Quality Management System,2026-04-08,66
E1300,FIN-001,Financial Compliance,2025-01-21,100
E1300,ENG-001,CAD Software Proficiency,2026-01-15,84
E1301,MFG-002,5S Workplace Organization,2026-01-03,85
E1301,EHS-001,Safety Fundamentals,2024-07-24,38
E1301,ENG-001,CAD Software Proficiency,2025-06-25,86
E1301,HR-001,Anti-Harassment Training,2025-02-18,99
E1302,QA-001,Quality Management System,2026-01-27,88
E1302,EHS-001,Safety Fundamentals,2026-01-01,28
E1302,MFG-002,5S Workplace Organization,2024-01-05,73
E1302,HR-001,Anti-Harassment Training,2025-12-24,55
E1302,MFG-001,Lean Manufacturing Basics,2024-03-03,76
E1302,HR-002,Code of Conduct,2026-03-27,68
E1302,IT-001,Information Security Awareness,2024-12-28,6
E1303,EHS-001,Safety Fundamentals,2025-12-20,48
E1303,EHS-002,Forklift Certification,2025-12-06,68
E1303,FIN-001,Financial Compliance,2026-04-04,79
E1303,HR-001,Anti-Harassment Training,2025-03-25,74
E1303,QA-001,Quality Management System,2025-11-15,72
E1303,MFG-002,5S Workplace Organization,2026-05-08,88
E1304,QA-001,Quality Management System,2025-12-03,87
E1304,IT-001,Information Security Awareness,2026-02-22,82
E1304,MFG-001,Lean Manufacturing Basics,2026-02-23,72
E1304,MFG-002,5S Workplace Organization,2024-08-02,76
E1304,FIN-001,Financial Compliance,2024-11-07,89
E1304,HR-002,Code of Conduct,2025-04-16,13
E1304,EHS-002,Forklift Certification,2025-04-27,97
E1304,EHS-001,Safety Fundamentals,2026-05-28,40
E1304,ENG-001,CAD Software Proficiency,2025-12-15,95
E1305,ENG-001,CAD Software Proficiency,2025-07-15,94
E1305,EHS-002,Forklift Certification,2026-02-25,85
E1305,HR-001,Anti-Harassment Training,2024-02-09,54
E1305,FIN-001,Financial Compliance,2024-11-10,93
E1306,HR-001,Anti-Harassment Training,2026-01-08,2
E1306,QA-001,Quality Management System,2025-03-09,66
E1306,EHS-002,Forklift Certification,2025-11-17,88
E1307,IT-001,Information Security Awareness,2025-09-14,65
E1307,EHS-002,Forklift Certification,2025-01-15,77
E1307,ENG-001,CAD Software Proficiency,2025-02-02,95
E1307,HR-001,Anti-Harassment Training,2025-12-14,24
E1307,HR-002,Code of Conduct,2025-04-13,22
E1307,QA-001,Quality Management System,2026-03-17,96
E1307,FIN-001,Financial Compliance,2026-04-04,96
E1308,HR-002,Code of Conduct,2024-02-02,4
E1308,EHS-002,Forklift Certification,2026-03-08,64
E1309,EHS-002,Forklift Certification,2026-06-09,91
E1309,IT-001,Information Security Awareness,2024-03-26,26
E1309,HR-002,Code of Conduct,2025-11-10,90
E1309,ENG-001,CAD Software Proficiency,2026-03-24,75
E1309,MFG-001,Lean Manufacturing Basics,2024-03-17,92
E1309,QA-001,Quality Management System,2026-04-24,84
E1309,MFG-002,5S Workplace Organization,2026-02-06,80
E1309,FIN-001,Financial Compliance,2026-01-06,80
E1309,EHS-001,Safety Fundamentals,2025-08-05,1
E1309,HR-001,Anti-Harassment Training,2026-04-14,42
E1310,HR-001,Anti-Harassment Training,2024-03-22,97
E1310,IT-001,Information Security Awareness,2024-10-12,60
E1311,QA-001,Quality Management System,2025-02-02,66
E1311,HR-002,Code of Conduct,2026-06-10,29
E1312,ENG-001,CAD Software Proficiency,2025-12-12,92
E1312,HR-001,Anti-Harassment Training,2025-11-16,32
E1312,FIN-001,Financial Compliance,2025-08-01,86
E1312,MFG-002,5S Workplace Organization,2025-12-11,86
E1312,EHS-001,Safety Fundamentals,2026-05-16,14
E1312,MFG-001,Lean Manufacturing Basics,2025-11-17,93
E1312,QA-001,Quality Management System,2026-01-05,91
E1312,HR-002,Code of Conduct,2024-11-05,45
E1312,EHS-002,Forklift Certification,2025-01-08,96
E1312,IT-001,Information Security Awareness,2026-06-14,46
E1313,EHS-002,Forklift Certification,2025-11-22,94
E1313,HR-002,Code of Conduct,2025-09-06,33
E1313,MFG-002,5S Workplace Organization,2026-03-11,82
E1313,MFG-001,Lean Manufacturing Basics,2026-04-09,79
E1313,EHS-001,Safety Fundamentals,2024-01-19,66
E1314,FIN-001,Financial Compliance,2025-02-01,90
E1314,EHS-002,Forklift Certification,2026-02-15,69
E1314,MFG-002,5S Workplace Organization,2026-03-20,87
E1314,QA-001,Quality Management System,2026-02-10,96
E1314,HR-002,Code of Conduct,2025-02-26,37
E1314,IT-001,Information Security Awareness,2024-08-02,27
E1314,HR-001,Anti-Harassment Training,2025-10-04,6
E1315,IT-001,Information Security Awareness,2025-05-26,64
E1315,EHS-001,Safety Fundamentals,2026-05-05,11
E1315,MFG-002,5S Workplace Organization,2026-03-05,93
E1315,HR-001,Anti-Harassment Training,2024-07-19,10
E1315,MFG-001,Lean Manufacturing Basics,2025-04-02,85
E1315,ENG-001,CAD Software Proficiency,2025-04-26,96
E1315,FIN-001,Financial Compliance,2026-04-14,87
E1315,EHS-002,Forklift Certification,2024-05-10,98
E1315,HR-002,Code of Conduct,2025-03-19,55
E1316,FIN-001,Financial Compliance,2025-05-03,84
E1316,HR-001,Anti-Harassment Training,2026-06-15,69
E1316,HR-002,Code of Conduct,2024-07-26,55
E1316,ENG-001,CAD Software Proficiency,2024-03-17,89
E1316,EHS-002,Forklift Certification,2026-03-17,82
E1316,QA-001,Quality Management System,2025-06-14,94
E1316,MFG-001,Lean Manufacturing Basics,2025-07-15,70
E1317,EHS-001,Safety Fundamentals,2026-05-19,37
E1317,MFG-002,5S Workplace Organization,2024-07-05,82
E1317,EHS-002,Forklift Certification,2026-01-15,93
E1317,ENG-001,CAD Software Proficiency,2025-01-03,76
E1317,QA-001,Quality Management System,2025-11-04,86
E1317,IT-001,Information Security Awareness,2026-01-27,37
E1317,HR-001,Anti-Harassment Training,2026-04-23,42
E1317,FIN-001,Financial Compliance,2024-02-24,93
E1317,MFG-001,Lean Manufacturing Basics,2026-05-24,92
E1317,HR-002,Code of Conduct,2024-12-07,66
E1318,ENG-001,CAD Software Proficiency,2026-06-28,79
E1318,QA-001,Quality Management System,2025-11-10,65
E1318,HR-001,Anti-Harassment Training,2025-10-23,25
E1318,EHS-002,Forklift Certification,2024-02-01,69
E1319,ENG-001,CAD Software Proficiency,2024-02-16,75
E1319,EHS-002,Forklift Certification,2026-04-13,63
E1319,HR-002,Code of Conduct,2024-05-13,61
