order_id,customer_id,product_id,order_date,ship_date,qty,unit_price,revenue
ORD11074,CUS036,P003,2024-06-23,2024-07-17,207,175.47,36322.29
ORD11075,CUS017,P004,2024-06-27,2024-08-03,213,419.1,89268.3
ORD11076,CUS033,P005,2024-06-25,2024-08-03,11,392.79,4320.69
ORD11077,CUS040,P013,2024-06-29,2024-07-14,435,421.41,183313.35
ORD11078,CUS022,P002,2024-06-28,2024-07-18,320,441.52,141286.4
ORD11079,CUS031,P006,2024-07-02,2024-07-20,88,497.38,43769.44
ORD11080,CUS045,P005,2024-07-02,2024-07-22,416,278.13,115702.08
ORD11081,CUS050,P003,2024-07-02,2024-07-29,354,107.76,38147.04
ORD11082,CUS018,P010,2024-07-04,2024-07-29,276,651.45,179800.2
ORD11083,CUS049,P004,2024-07-04,2024-08-08,349,495.55,172946.95
ORD11084,CUS018,P008,2024-07-03,2024-08-13,189,337.87,63857.43
ORD11085,CUS021,P010,2024-06-30,2024-08-13,19,323.36,6143.84
ORD11086,CUS020,P012,2024-07-04,2024-08-03,342,679.88,232518.96
ORD11087,CUS014,P011,2024-07-06,2024-08-08,123,836.79,102925.17
ORD11088,CUS028,P009,2024-07-03,2024-08-17,62,302.44,18751.28
ORD11089,CUS027,P013,2024-07-04,2024-07-29,496,141.21,70040.16
ORD11090,CUS001,P014,2024-07-04,2024-08-04,403,530.31,213714.93
ORD11091,CUS004,P008,2024-07-03,2024-08-01,162,738.73,119674.26
ORD11092,CUS023,P004,2024-07-02,2024-08-14,248,128.12,31773.76
ORD11093,CUS004,P011,2024-06-30,2024-07-21,73,808.54,59023.42
ORD11094,CUS017,P008,2024-07-10,2024-08-07,402,262.38,105476.76
ORD11095,CUS017,P004,2024-07-12,2024-07-30,429,762.91,327288.39
ORD11096,CUS017,P012,2024-07-11,2024-08-24,78,167.68,13079.04
ORD11097,CUS024,P008,2024-07-11,2024-08-15,215,235.01,50527.15
ORD11098,CUS015,P006,2024-07-09,2024-08-23,168,103.57,17399.76
ORD11099,CUS035,P006,2024-07-12,2024-08-18,249,201.55,50185.95
ORD11100,CUS043,P006,2024-07-08,2024-08-06,450,144.27,64921.5
ORD11101,CUS024,P006,2024-07-09,2024-07-24,437,664.58,290421.46
ORD11102,CUS048,P010,2024-07-13,2024-08-18,258,641.14,165414.12
ORD11103,CUS020,P014,2024-07-10,2024-08-16,485,438.81,212822.85
ORD11104,CUS042,P007,2024-07-10,2024-07-26,89,674.62,60041.18
ORD11105,CUS034,P013,2024-07-09,2024-07-30,407,184.57,75119.99
ORD11106,CUS011,P004,2024-07-08,2024-08-10,237,26.55,6292.35
ORD11107,CUS002,P008,2024-07-07,2024-08-06,215,690.66,148491.9
ORD11108,CUS029,P011,2024-07-12,2024-08-01,140,626.86,87760.4
ORD11109,CUS032,P011,2024-07-11,2024-08-25,378,692.72,261848.16
ORD11110,CUS045,P004,2024-07-09,2024-07-30,294,313.17,92071.98
ORD11111,CUS021,P010,2024-07-09,2024-07-25,275,613.12,168608.0
ORD11112,CUS019,P006,2024-07-19,2024-08-27,28,126.2,3533.6
ORD11113,CUS002,P004,2024-07-18,2024-08-25,61,40.92,2496.12
ORD11114,CUS030,P006,2024-07-18,2024-08-02,347,723.27,250974.69
ORD11115,CUS049,P002,2024-07-17,2024-08-02,491,341.15,167504.65
ORD11116,CUS037,P013,2024-07-19,2024-08-19,304,52.59,15987.36
ORD11117,CUS035,P007,2024-07-19,2024-08-13,493,461.43,227484.99
ORD11118,CUS021,P011,2024-07-14,2024-08-22,472,605.5,285796.0
ORD11119,CUS008,P012,2024-07-20,2024-08-26,306,693.6,212241.6
ORD11120,CUS016,P011,2024-07-18,2024-08-28,237,356.49,84488.13
ORD11121,CUS016,P006,2024-07-15,2024-08-25,259,849.88,220118.92
ORD11122,CUS024,P015,2024-07-19,2024-08-24,370,459.93,170174.1
ORD11123,CUS027,P001,2024-07-17,2024-08-03,242,130.67,31622.14
ORD11124,CUS035,P009,2024-07-15,2024-08-15,408,95.43,38935.44
ORD11125,CUS014,P004,2024-07-20,2024-08-25,429,112.84,48408.36
ORD11126,CUS013,P010,2024-07-14,2024-08-01,149,181.39,27027.11
ORD11127,CUS030,P015,2024-07-27,2024-08-29,94,431.31,40543.14
ORD11128,CUS020,P010,2024-07-22,2024-09-01,217,727.13,157787.21
ORD11129,CUS015,P006,2024-07-24,2024-09-02,236,659.12,155552.32
ORD11130,CUS005,P012,2024-07-23,2024-08-07,110,605.46,66600.6
ORD11131,CUS043,P001,2024-07-26,2024-08-12,478,401.43,191883.54
ORD11132,CUS047,P004,2024-07-27,2024-09-02,406,543.83,220794.98
ORD11133,CUS024,P009,2024-07-27,2024-08-19,209,705.1,147365.9
ORD11134,CUS033,P003,2024-07-27,2024-08-31,102,807.58,82373.16
ORD11135,CUS043,P007,2024-07-22,2024-09-04,424,512.82,217435.68
ORD11136,CUS017,P012,2024-07-27,2024-08-14,82,756.24,62011.68
ORD11137,CUS049,P009,2024-07-24,2024-09-03,490,506.2,248038.0
ORD11138,CUS006,P013,2024-07-22,2024-08-13,499,186.8,93213.2
ORD11139,CUS011,P002,2024-07-23,2024-08-16,175,740.06,129510.5
ORD11140,CUS025,P002,2024-07-21,2024-09-04,414,554.58,229596.12
ORD11141,CUS037,P013,2024-07-22,2024-08-26,424,535.42,227018.08
ORD11142,CUS020,P007,2024-07-27,2024-08-30,241,820.1,197644.1
ORD11143,CUS041,P011,2024-07-23,2024-08-30,478,332.15,158767.7
ORD11144,CUS012,P006,2024-08-02,2024-09-05,153,261.29,39977.37
ORD11145,CUS005,P002,2024-08-01,2024-08-21,418,662.28,276833.04
ORD11146,CUS035,P011,2024-08-03,2024-09-07,53,201.41,10674.73
ORD11147,CUS029,P004,2024-08-01,2024-08-16,361,303.96,109729.56
ORD11148,CUS004,P004,2024-08-01,2024-08-21,363,514.32,186698.16
ORD11149,CUS029,P014,2024-08-02,2024-09-12,272,273.25,74324.0
ORD11150,CUS007,P009,2024-08-03,2024-09-03,451,434.74,196067.74
ORD11151,CUS006,P005,2024-07-31,2024-08-22,94,48.02,4513.88
ORD11152,CUS005,P005,2024-08-02,2024-08-31,111,225.42,25021.62
ORD11153,CUS018,P001,2024-07-28,2024-08-18,104,390.41,40602.64
ORD11154,CUS035,P004,2024-07-31,2024-08-14,110,26.34,2897.4
ORD11155,CUS050,P007,2024-08-06,2024-09-18,474,423.4,200691.6
ORD11156,CUS047,P010,2024-08-04,2024-09-13,348,573.64,199626.72
ORD11157,CUS028,P002,2024-08-08,2024-09-06,407,408.65,166320.55
ORD11158,CUS010,P012,2024-08-08,2024-09-14,11,423.63,4659.93
ORD11159,CUS042,P008,2024-08-09,2024-08-27,335,368.23,123357.05
ORD11160,CUS007,P008,2024-08-05,2024-08-21,154,475.12,73168.48
ORD11161,CUS034,P007,2024-08-08,2024-08-25,346,272.34,94229.64
ORD11162,CUS033,P007,2024-08-10,2024-09-07,32,211.61,6771.52
ORD11163,CUS043,P003,2024-08-07,2024-09-09,345,296.02,102126.9
ORD11164,CUS026,P005,2024-08-08,2024-09-18,249,271.27,67546.23
ORD11165,CUS038,P010,2024-08-04,2024-09-12,28,291.39,8158.92
ORD11166,CUS044,P013,2024-08-05,2024-08-20,208,672.32,139842.56
ORD11167,CUS017,P013,2024-08-10,2024-08-26,299,618.44,184913.56
ORD11168,CUS049,P008,2024-08-09,2024-08-23,127,271.15,34436.05
ORD11169,CUS022,P014,2024-08-09,2024-08-30,371,818.1,303515.1
ORD11170,CUS044,P001,2024-08-11,2024-08-29,387,737.29,285331.23
ORD11171,CUS036,P010,2024-08-11,2024-09-06,213,844.61,179901.93
ORD11172,CUS010,P010,2024-08-14,2024-09-26,498,33.89,16877.22
ORD11173,CUS018,P003,2024-08-11,2024-09-15,482,228.45,110112.9
ORD11174,CUS039,P004,2024-08-16,2024-09-24,383,139.3,53351.9
ORD11175,CUS022,P003,2024-08-14,2024-08-28,81,168.74,13667.94
ORD11176,CUS028,P010,2024-08-16,2024-08-31,291,608.97,177210.27
ORD11177,CUS030,P006,2024-08-17,2024-09-17,273,33.63,9180.99
ORD11178,CUS039,P004,2024-08-12,2024-09-18,289,215.4,62250.6
ORD11179,CUS033,P014,2024-08-13,2024-09-08,359,717.34,257525.06
ORD11180,CUS041,P002,2024-08-11,2024-09-20,195,395.12,77048.4
ORD11181,CUS021,P014,2024-08-11,2024-09-24,169,303.91,51360.79
ORD11182,CUS017,P007,2024-08-15,2024-09-11,405,594.47,240760.35
ORD11183,CUS023,P002,2024-08-11,2024-09-04,386,92.23,35600.78
ORD11184,CUS004,P015,2024-08-17,2024-09-05,87,776.48,67553.76
ORD11185,CUS013,P002,2024-08-22,2024-09-26,198,448.41,88785.18
ORD11186,CUS041,P010,2024-08-23,2024-10-06,299,502.01,150100.99
ORD11187,CUS015,P006,2024-08-24,2024-10-06,61,431.55,26324.55
ORD11188,CUS032,P002,2024-08-24,2024-10-08,368,47.13,17343.84
ORD11189,CUS003,P006,2024-08-21,2024-10-02,474,72.01,34132.74
ORD11190,CUS037,P005,2024-08-18,2024-09-09,139,775.81,107837.59
ORD11191,CUS045,P007,2024-08-18,2024-09-22,57,819.62,46718.34
ORD11192,CUS017,P009,2024-08-24,2024-09-21,399,548.54,218867.46
ORD11193,CUS036,P010,2024-08-20,2024-09-16,132,394.78,52110.96
ORD11194,CUS036,P005,2024-08-18,2024-09-30,401,712.0,285512.0
ORD11195,CUS030,P008,2024-08-24,2024-10-04,449,75.03,33688.47
ORD11196,CUS018,P004,2024-08-27,2024-09-30,492,812.19,399597.48
ORD11197,CUS046,P015,2024-08-29,2024-10-11,356,548.89,195404.84
ORD11198,CUS015,P014,2024-08-25,2024-10-08,399,219.98,87772.02
ORD11199,CUS015,P004,2024-08-26,2024-09-25,307,677.78,208078.46
ORD11200,CUS048,P014,2024-08-30,2024-10-11,180,777.74,139993.2
ORD11201,CUS032,P015,2024-08-27,2024-10-01,69,668.07,46096.83
ORD11202,CUS020,P009,2024-08-27,2024-09-12,310,275.36,85361.6
ORD11203,CUS029,P012,2024-08-31,2024-09-27,441,121.58,53616.78
ORD11204,CUS006,P006,2024-08-28,2024-09-12,448,306.25,137200.0
ORD11205,CUS019,P003,2024-08-28,2024-09-14,242,515.34,124712.28
ORD11206,CUS038,P015,2024-08-27,2024-09-29,421,418.79,176310.59
ORD11207,CUS008,P002,2024-08-25,2024-09-11,257,811.52,208560.64
ORD11208,CUS037,P008,2024-08-28,2024-09-30,461,395.9,182509.9
ORD11209,CUS019,P011,2024-08-30,2024-10-05,224,306.67,68694.08
ORD11210,CUS033,P010,2024-09-07,2024-10-20,87,162.3,14120.1
ORD11211,CUS044,P010,2024-09-02,2024-10-04,269,303.73,81703.37
ORD11212,CUS044,P001,2024-09-07,2024-10-04,306,33.59,10278.54
ORD11213,CUS033,P005,2024-09-06,2024-10-14,280,733.07,205259.6
ORD11214,CUS048,P007,2024-09-01,2024-10-12,204,621.94,126875.76
ORD11215,CUS047,P010,2024-09-02,2024-10-12,44,205.25,9031.0
ORD11216,CUS009,P015,2024-09-04,2024-10-18,27,540.46,14592.42
ORD11217,CUS029,P015,2024-09-04,2024-10-17,234,516.82,120935.88
ORD11218,CUS030,P001,2024-09-07,2024-10-04,301,491.13,147830.13
ORD11219,CUS027,P003,2024-09-04,2024-10-02,264,411.46,108625.44
ORD11220,CUS048,P013,2024-09-14,2024-10-26,45,577.82,26001.9
ORD11221,CUS006,P001,2024-09-11,2024-10-10,193,126.64,24441.52
ORD11222,CUS036,P010,2024-09-11,2024-10-06,105,570.07,59857.35
ORD11223,CUS003,P007,2024-09-12,2024-10-06,157,191.42,30052.94
ORD11224,CUS015,P004,2024-09-13,2024-10-12,36,674.93,24297.48
ORD11225,CUS014,P010,2024-09-12,2024-10-10,139,255.94,35575.66
ORD11226,CUS002,P013,2024-09-11,2024-09-26,437,724.74,316711.38
ORD11227,CUS025,P010,2024-09-10,2024-10-08,358,781.63,279823.54
ORD11228,CUS026,P010,2024-09-10,2024-10-02,107,306.34,32778.38
ORD11229,CUS035,P015,2024-09-11,2024-10-15,408,140.97,57515.76
ORD11230,CUS006,P003,2024-09-19,2024-10-24,134,422.98,56679.32
ORD11231,CUS004,P001,2024-09-21,2024-10-29,451,800.67,361102.17
ORD11232,CUS017,P009,2024-09-21,2024-10-26,157,463.66,72794.62
ORD11233,CUS050,P006,2024-09-16,2024-10-06,69,818.52,56477.88
ORD11234,CUS041,P013,2024-09-21,2024-10-05,141,162.54,22918.14
ORD11235,CUS023,P005,2024-09-16,2024-09-30,175,229.25,40118.75
ORD11236,CUS029,P007,2024-09-21,2024-10-24,77,326.26,25122.02
ORD11237,CUS002,P008,2024-09-19,2024-10-30,291,462.28,134523.48
ORD11238,CUS029,P009,2024-09-18,2024-10-03,357,173.85,62064.45
ORD11239,CUS015,P012,2024-09-19,2024-10-11,96,125.93,12089.28
ORD11240,CUS005,P015,2024-09-18,2024-10-04,471,766.95,361233.45
ORD11241,CUS040,P012,2024-09-17,2024-10-26,222,786.07,174507.54
ORD11242,CUS050,P010,2024-09-27,2024-10-19,286,694.17,198532.62
ORD11243,CUS037,P009,2024-09-28,2024-11-11,91,783.74,71320.34
ORD11244,CUS034,P008,2024-09-23,2024-10-11,138,686.19,94694.22
ORD11245,CUS020,P010,2024-09-24,2024-11-03,98,500.43,49042.14
ORD11246,CUS008,P008,2024-09-27,2024-11-05,168,272.84,45837.12
ORD11247,CUS028,P001,2024-09-23,2024-10-19,399,175.77,70132.23
ORD11248,CUS036,P009,2024-09-22,2024-11-05,12,40.99,491.88
ORD11249,CUS006,P012,2024-09-22,2024-10-17,279,427.33,119225.07
ORD11250,CUS022,P011,2024-09-22,2024-10-15,490,42.49,20820.1
ORD11251,CUS044,P003,2024-09-27,2024-10-11,52,621.61,32323.72
ORD11252,CUS032,P006,2024-09-24,2024-10-31,494,249.06,123035.64
ORD11253,CUS026,P005,2024-09-26,2024-11-10,327,138.43,45266.61
ORD11254,CUS045,P002,2024-09-22,2024-10-23,217,367.42,79730.14
ORD11255,CUS030,P006,2024-09-27,2024-10-12,409,105.58,43182.22
ORD11256,CUS011,P007,2024-09-27,2024-11-08,139,252.51,35098.89
ORD11257,CUS004,P004,2024-09-28,2024-11-06,38,422.06,16038.28
ORD11258,CUS050,P006,2024-09-24,2024-10-20,113,36.05,4073.65
ORD11259,CUS033,P008,2024-09-30,2024-10-29,362,483.2,174918.4
ORD11260,CUS026,P009,2024-10-04,2024-10-18,228,65.4,14911.2
ORD11261,CUS006,P014,2024-10-01,2024-11-05,238,831.7,197944.6
ORD11262,CUS010,P004,2024-09-30,2024-11-08,258,87.27,22515.66
ORD11263,CUS048,P011,2024-10-03,2024-11-07,266,605.55,161076.3
ORD11264,CUS040,P011,2024-10-02,2024-10-16,58,326.11,18914.38
ORD11265,CUS047,P002,2024-10-03,2024-11-13,264,527.68,139307.52
ORD11266,CUS031,P011,2024-09-30,2024-10-15,326,131.53,42878.78
ORD11267,CUS005,P010,2024-09-30,2024-10-16,71,724.92,51469.32
ORD11268,CUS010,P009,2024-10-04,2024-11-09,74,221.58,16396.92
ORD11269,CUS046,P003,2024-10-03,2024-11-14,440,28.09,12359.6
ORD11270,CUS018,P010,2024-10-04,2024-10-30,396,418.21,165611.16
ORD11271,CUS022,P009,2024-09-30,2024-10-20,185,466.81,86359.85
ORD11272,CUS024,P015,2024-10-08,2024-10-29,49,379.22,18581.78
ORD11273,CUS014,P013,2024-10-10,2024-11-21,52,258.0,13416.0
ORD11274,CUS011,P001,2024-10-12,2024-11-24,181,710.15,128537.15
ORD11275,CUS030,P005,2024-10-11,2024-11-01,415,819.62,340142.3
ORD11276,CUS012,P005,2024-10-10,2024-11-22,433,221.53,95922.49
ORD11277,CUS027,P003,2024-10-09,2024-10-31,187,521.06,97438.22
ORD11278,CUS034,P015,2024-10-10,2024-11-08,364,82.82,30146.48
ORD11279,CUS020,P011,2024-10-10,2024-11-23,382,395.86,151218.52
ORD11280,CUS049,P015,2024-10-11,2024-11-21,372,676.26,251568.72
ORD11281,CUS031,P003,2024-10-12,2024-11-11,162,182.8,29613.6
ORD11282,CUS020,P004,2024-10-11,2024-11-15,450,276.05,124222.5
ORD11283,CUS030,P009,2024-10-09,2024-11-02,319,828.95,264435.05
ORD11284,CUS025,P006,2024-10-09,2024-10-30,182,770.8,140285.6
ORD11285,CUS049,P012,2024-10-12,2024-11-14,124,762.82,94589.68
ORD11286,CUS044,P011,2024-10-06,2024-10-30,324,780.53,252891.72
ORD11287,CUS004,P013,2024-10-12,2024-11-09,148,790.68,117020.64
ORD11288,CUS042,P001,2024-10-11,2024-11-12,74,266.73,19738.02
ORD11289,CUS038,P014,2024-10-09,2024-10-26,330,50.22,16572.6
ORD11290,CUS037,P005,2024-10-13,2024-10-31,224,601.68,134776.32
ORD11291,CUS031,P004,2024-10-16,2024-11-25,75,262.59,19694.25
ORD11292,CUS011,P007,2024-10-16,2024-11-07,74,326.92,24192.08
ORD11293,CUS039,P003,2024-10-13,2024-11-10,221,670.06,148083.26
ORD11294,CUS015,P001,2024-10-17,2024-11-05,377,814.91,307221.07
ORD11295,CUS041,P001,2024-10-13,2024-11-17,85,410.08,34856.8
ORD11296,CUS007,P012,2024-10-13,2024-11-25,104,701.16,72920.64
ORD11297,CUS026,P005,2024-10-13,2024-11-12,261,817.0,213237.0
ORD11298,CUS027,P010,2024-10-26,2024-11-09,459,34.51,15840.09
ORD11299,CUS005,P009,2024-10-22,2024-11-13,480,528.56,253708.8
ORD11300,CUS015,P004,2024-10-22,2024-11-22,239,685.93,163937.27
ORD11301,CUS011,P003,2024-10-24,2024-11-22,437,680.0,297160.0
ORD11302,CUS049,P011,2024-10-26,2024-11-29,325,369.24,120003.0
ORD11303,CUS027,P015,2024-10-25,2024-12-08,413,418.25,172737.25
ORD11304,CUS006,P006,2024-10-21,2024-11-05,414,164.27,68007.78
ORD11305,CUS028,P013,2024-10-21,2024-11-23,248,626.09,155270.32
ORD11306,CUS016,P007,2024-10-22,2024-11-05,31,618.75,19181.25
ORD11307,CUS010,P010,2024-10-24,2024-11-08,304,56.3,17115.2
ORD11308,CUS041,P001,2024-10-23,2024-11-25,441,398.96,175941.36
ORD11309,CUS005,P014,2024-10-26,2024-11-28,164,145.16,23806.24
ORD11310,CUS033,P008,2024-10-21,2024-11-24,172,239.34,41166.48
ORD11311,CUS046,P015,2024-10-29,2024-11-23,338,230.08,77767.04
ORD11312,CUS026,P010,2024-10-30,2024-11-22,380,606.9,230622.0
ORD11313,CUS004,P012,2024-10-30,2024-12-11,496,325.04,161219.84
ORD11314,CUS018,P010,2024-10-28,2024-11-23,166,813.67,135069.22
ORD11315,CUS044,P010,2024-10-30,2024-11-14,151,288.56,43572.56
ORD11316,CUS014,P012,2024-11-02,2024-11-27,415,842.86,349786.9
ORD11317,CUS023,P003,2024-10-31,2024-12-14,295,597.48,176256.6
ORD11318,CUS022,P008,2024-10-28,2024-11-26,433,683.47,295942.51
ORD11319,CUS007,P015,2024-11-04,2024-12-03,20,795.76,15915.2
ORD11320,CUS015,P005,2024-11-05,2024-12-04,332,765.97,254302.04
ORD11321,CUS044,P004,2024-11-03,2024-11-28,127,374.06,47505.62
ORD11322,CUS007,P014,2024-11-04,2024-11-27,160,650.48,104076.8
ORD11323,CUS017,P001,2024-11-08,2024-12-15,107,614.53,65754.71
ORD11324,CUS030,P003,2024-11-03,2024-12-02,127,311.14,39514.78
ORD11325,CUS021,P015,2024-11-03,2024-12-12,34,128.55,4370.7
ORD11326,CUS009,P006,2024-11-03,2024-11-18,259,609.68,157907.12
ORD11327,CUS024,P006,2024-11-05,2024-12-20,37,688.28,25466.36
ORD11328,CUS018,P011,2024-11-08,2024-11-25,149,150.31,22396.19
ORD11329,CUS042,P014,2024-11-08,2024-12-11,494,306.23,151277.62
ORD11330,CUS020,P002,2024-11-03,2024-11-27,200,695.74,139148.0
ORD11331,CUS006,P003,2024-11-05,2024-12-03,271,685.65,185811.15
ORD11332,CUS003,P008,2024-11-09,2024-11-27,310,100.18,31055.8
ORD11333,CUS016,P014,2024-11-08,2024-12-14,472,42.59,20102.48
ORD11334,CUS046,P012,2024-11-04,2024-12-07,322,817.82,263338.04
ORD11335,CUS049,P002,2024-11-14,2024-12-28,66,299.87,19791.42
ORD11336,CUS032,P014,2024-11-16,2024-12-20,193,434.35,83829.55
ORD11337,CUS008,P015,2024-11-13,2024-12-24,418,215.26,89978.68
ORD11338,CUS033,P011,2024-11-15,2024-12-07,152,362.9,55160.8
ORD11339,CUS002,P014,2024-11-16,2024-12-27,71,639.61,45412.31
ORD11340,CUS009,P014,2024-11-16,2024-12-04,353,577.43,203832.79
ORD11341,CUS035,P011,2024-11-12,2024-12-23,131,285.65,37420.15
ORD11342,CUS001,P014,2024-11-16,2024-11-30,244,384.55,93830.2
ORD11343,CUS005,P006,2024-11-10,2024-12-12,88,70.16,6174.08
ORD11344,CUS039,P009,2024-11-15,2024-12-23,266,692.16,184114.56
ORD11345,CUS043,P011,2024-11-13,2024-12-25,245,748.74,183441.3
ORD11346,CUS020,P004,2024-11-15,2024-12-12,364,820.59,298694.76
ORD11347,CUS002,P015,2024-11-14,2024-11-30,391,656.51,256695.41
ORD11348,CUS003,P002,2024-11-10,2024-11-29,479,259.74,124415.46
ORD11349,CUS049,P007,2024-11-15,2024-12-05,444,66.3,29437.2
ORD11350,CUS014,P010,2024-11-11,2024-12-26,435,448.59,195136.65
ORD11351,CUS033,P009,2024-11-10,2024-12-07,29,256.86,7448.94
ORD11352,CUS026,P011,2024-11-10,2024-12-18,490,225.54,110514.6
ORD11353,CUS034,P002,2024-11-13,2024-12-27,372,466.92,173694.24
ORD11354,CUS023,P002,2024-11-14,2024-12-20,487,371.88,181105.56
ORD11355,CUS039,P001,2024-11-12,2024-11-28,348,512.75,178437.0
ORD11356,CUS022,P007,2024-11-16,2024-12-10,204,419.87,85653.48
ORD11357,CUS003,P001,2024-11-20,2024-12-13,375,427.83,160436.25
ORD11358,CUS001,P012,2024-11-22,2024-12-13,354,576.73,204162.42
ORD11359,CUS019,P008,2024-11-18,2024-12-14,244,198.89,48529.16
ORD11360,CUS027,P005,2024-11-17,2024-12-30,274,209.2,57320.8
ORD11361,CUS047,P012,2024-11-23,2024-12-08,283,208.1,58892.3
ORD11362,CUS050,P007,2024-11-21,2025-01-02,497,754.55,375011.35
ORD11363,CUS049,P010,2024-11-21,2024-12-28,62,554.27,34364.74
ORD11364,CUS023,P005,2024-11-21,2024-12-18,220,405.7,89254.0
ORD11365,CUS006,P005,2024-11-20,2025-01-03,144,490.55,70639.2
ORD11366,CUS028,P007,2024-11-21,2024-12-31,240,332.37,79768.8
ORD11367,CUS036,P006,2024-11-23,2025-01-07,467,108.31,50580.77
ORD11368,CUS028,P005,2024-11-19,2024-12-30,33,314.65,10383.45
ORD11369,CUS039,P013,2024-11-19,2024-12-28,116,847.45,98304.2
ORD11370,CUS016,P015,2024-11-23,2024-12-12,267,65.27,17427.09
ORD11371,CUS041,P011,2024-11-20,2024-12-17,311,793.9,246902.9
ORD11372,CUS002,P012,2024-11-17,2024-12-09,188,461.64,86788.32
ORD11373,CUS028,P006,2024-11-30,2024-12-27,132,660.69,87211.08
ORD11374,CUS046,P008,2024-11-27,2024-12-26,19,583.53,11087.07
ORD11375,CUS007,P007,2024-11-27,2025-01-10,65,513.32,33365.8
ORD11376,CUS011,P014,2024-11-27,2024-12-17,200,258.62,51724.0
ORD11377,CUS031,P011,2024-11-25,2024-12-09,446,110.38,49229.48
ORD11378,CUS017,P011,2024-11-24,2024-12-16,498,334.33,166496.34
ORD11379,CUS019,P006,2024-11-26,2024-12-11,346,72.69,25150.74
ORD11380,CUS022,P005,2024-11-28,2024-12-14,269,844.66,227213.54
ORD11381,CUS047,P001,2024-11-29,2024-12-26,300,723.47,217041.0
ORD11382,CUS026,P011,2024-11-27,2024-12-26,276,445.75,123027.0
ORD11383,CUS009,P005,2024-11-27,2024-12-17,210,202.01,42422.1
ORD11384,CUS013,P013,2024-11-30,2025-01-01,137,459.08,62893.96
ORD11385,CUS050,P011,2024-11-24,2024-12-09,25,503.72,12593.0
ORD11386,CUS015,P006,2024-12-02,2025-01-04,326,797.89,260112.14
ORD11387,CUS002,P008,2024-12-06,2025-01-06,64,386.09,24709.76
ORD11388,CUS037,P010,2024-12-06,2025-01-15,170,842.05,143148.5
ORD11389,CUS027,P013,2024-12-04,2024-12-27,272,535.84,145748.48
ORD11390,CUS045,P004,2024-12-03,2024-12-23,277,524.65,145328.05
ORD11391,CUS025,P003,2024-12-02,2025-01-06,89,398.18,35438.02
ORD11392,CUS021,P011,2024-12-04,2024-12-21,12,161.9,1942.8
ORD11393,CUS016,P001,2024-12-02,2024-12-30,469,811.99,380823.31
ORD11394,CUS003,P006,2024-12-04,2025-01-16,241,728.82,175645.62
ORD11395,CUS007,P003,2024-12-03,2024-12-22,347,329.39,114298.33
ORD11396,CUS037,P012,2024-12-01,2024-12-31,62,786.5,48763.0
ORD11397,CUS041,P003,2024-12-07,2024-12-21,182,82.3,14978.6
ORD11398,CUS028,P001,2024-12-13,2025-01-03,445,173.25,77096.25
ORD11399,CUS038,P003,2024-12-11,2025-01-12,404,252.21,101892.84
ORD11400,CUS041,P010,2024-12-08,2025-01-15,419,184.8,77431.2
ORD11401,CUS006,P006,2024-12-09,2025-01-22,210,529.49,111192.9
ORD11402,CUS036,P013,2024-12-14,2025-01-15,165,274.92,45361.8
ORD11403,CUS001,P003,2024-12-09,2025-01-08,365,483.14,176346.1
ORD11404,CUS017,P009,2024-12-12,2025-01-20,107,622.45,66602.15
ORD11405,CUS016,P014,2024-12-11,2025-01-09,246,88.37,21739.02
ORD11406,CUS024,P001,2024-12-09,2024-12-27,438,714.35,312885.3
ORD11407,CUS008,P015,2024-12-12,2024-12-28,366,150.81,55196.46
ORD11408,CUS044,P007,2024-12-13,2025-01-03,481,242.45,116618.45
ORD11409,CUS008,P010,2024-12-14,2025-01-12,352,498.35,175419.2
ORD11410,CUS001,P007,2024-12-08,2024-12-23,145,399.72,57959.4
ORD11411,CUS006,P014,2024-12-12,2025-01-02,435,109.1,47458.5
ORD11412,CUS040,P003,2024-12-20,2025-01-23,443,807.11,357549.73
ORD11413,CUS043,P011,2024-12-19,2025-01-11,464,275.61,127883.04
ORD11414,CUS032,P007,2024-12-19,2025-01-15,158,77.3,12213.4
ORD11415,CUS003,P004,2024-12-17,2025-01-05,153,101.92,15593.76
ORD11416,CUS049,P002,2024-12-19,2025-01-08,66,803.69,53043.54
ORD11417,CUS036,P011,2024-12-15,2025-01-17,14,807.74,11308.36
ORD11418,CUS022,P015,2024-12-15,2025-01-12,90,284.76,25628.4
ORD11419,CUS008,P008,2024-12-21,2025-01-04,168,282.25,47418.0
ORD11420,CUS003,P009,2024-12-17,2025-01-26,10,497.33,4973.3
ORD11421,CUS018,P013,2024-12-15,2025-01-22,242,107.57,26031.94
ORD11422,CUS043,P014,2024-12-19,2025-01-31,279,200.46,55928.34
ORD11423,CUS002,P004,2024-12-15,2025-01-14,424,690.97,292971.28
ORD11424,CUS049,P015,2024-12-18,2025-01-18,171,415.89,71117.19
ORD11425,CUS049,P003,2024-12-18,2025-01-21,348,830.79,289114.92
ORD11426,CUS039,P005,2024-12-21,2025-01-07,242,623.66,150925.72
ORD11427,CUS002,P004,2024-12-16,2025-01-27,145,238.07,34520.15
ORD11428,CUS041,P010,2024-12-19,2025-01-30,11,523.52,5758.72
ORD11429,CUS016,P010,2024-12-22,2025-01-19,211,641.93,135447.23
ORD11430,CUS040,P005,2024-12-22,2025-01-16,427,544.81,232633.87
ORD11431,CUS020,P002,2024-12-22,2025-01-29,18,209.92,3778.56
